epoch,train_loss,dev_f1,dev_precision,dev_recall
1,40.125096134517506,0.033566433566433566,0.0784313725490196,0.021352313167259787
2,21.95480099449987,0.0,0.0,0.0
3,10.222331161084382,0.0,0.0,0.0
4,7.269636055697566,0.2710779082177161,0.33866666666666667,0.22597864768683273
5,4.774771280910658,0.43119266055045874,0.44507575757575757,0.4181494661921708
6,3.2699665310590165,0.6358792184724689,0.6347517730496454,0.6370106761565836
7,2.242087896751321,0.7310847766636281,0.7495327102803738,0.7135231316725978
8,1.6559879520665044,0.7380530973451328,0.7341549295774648,0.7419928825622776
9,1.2565710894439532,0.7705334462320067,0.7350565428109854,0.8096085409252669
10,0.9945314500642859,0.8017543859649123,0.7906574394463668,0.8131672597864769
11,0.7098705937033114,0.806985294117647,0.8346007604562737,0.7811387900355872
12,0.5437262226705966,0.8092691622103387,0.8107142857142857,0.8078291814946619
13,0.4007073653780896,0.8117953165654814,0.7918781725888325,0.8327402135231317
14,0.3447268229463826,0.8188277087033747,0.8173758865248227,0.8202846975088968
15,0.2625161798103996,0.8080279232111693,0.7928082191780822,0.8238434163701067
16,0.20969273344330167,0.8211091234347048,0.8255395683453237,0.8167259786476868
17,0.1601579189300537,0.8042895442359249,0.8078994614003591,0.800711743772242
18,0.12932944945667102,0.8148148148148148,0.8076923076923077,0.8220640569395018
19,0.1146096742671469,0.8168007149240393,0.8204667863554758,0.8131672597864769
20,0.10477616216825403,0.8087336244541484,0.7941680960548885,0.8238434163701067
21,0.08248431915822237,0.8035555555555556,0.8028419182948491,0.8042704626334519
22,0.07473014489464137,0.8025477707006369,0.8212290502793296,0.7846975088967971
23,0.06798992467963177,0.8096885813148789,0.7878787878787878,0.8327402135231317
24,0.04530786690504655,0.8172231985940246,0.8072916666666666,0.8274021352313167
25,0.039312979449396546,0.8115183246073299,0.7962328767123288,0.8274021352313167
26,0.03397468639456708,0.8216503992901508,0.8194690265486726,0.8238434163701067
27,0.03718947327655295,0.7928571428571427,0.7956989247311828,0.7900355871886121
28,0.052147020464358124,0.8075278015397775,0.7775947281713345,0.8398576512455516
29,0.03118121105691661,0.8138297872340425,0.8109540636042403,0.8167259786476868
30,0.02753810001456219,0.8101933216168717,0.8003472222222222,0.8202846975088968
31,0.02297134762224944,0.8202846975088968,0.8202846975088968,0.8202846975088968
32,0.02174123473789381,0.8045375218150088,0.7893835616438356,0.8202846975088968
33,0.015272980150969132,0.8195555555555555,0.8188277087033747,0.8202846975088968
34,0.017437235168788746,0.8185801928133217,0.8065630397236615,0.8309608540925267
35,0.014521189357923426,0.8220858895705522,0.8100172711571675,0.8345195729537367
36,0.012784164884816046,0.8172413793103448,0.7926421404682275,0.8434163701067615
37,0.016261955966120182,0.8145519077196095,0.8123893805309734,0.8167259786476868
38,0.02034561530403469,0.8077945084145262,0.8042328042328042,0.8113879003558719
39,0.012126707512399425,0.8106255355612682,0.7818181818181819,0.8416370106761566
40,0.011570876059324844,0.8202443280977312,0.8047945205479452,0.8362989323843416
41,0.013318966264310091,0.8035398230088495,0.7992957746478874,0.8078291814946619
42,0.01593691110610962,0.8167539267015707,0.8013698630136986,0.8327402135231317
43,0.009222204270570175,0.8254799301919721,0.809931506849315,0.8416370106761566
44,0.008281420106473177,0.8168273444347064,0.8048359240069085,0.8291814946619217
45,0.008112179196399191,0.8115183246073299,0.7962328767123288,0.8274021352313167
46,0.008665810460629671,0.8129938542581211,0.8024263431542461,0.8238434163701067
47,0.006380226301110309,0.8162911611785095,0.7956081081081081,0.8380782918149466
48,0.008399556512418001,0.8201058201058201,0.8129370629370629,0.8274021352313167
49,0.004530393558999766,0.8212728857890148,0.8051282051282052,0.8380782918149466
50,0.00922765939132027,0.824360105913504,0.8178633975481612,0.8309608540925267
51,0.004151652688565461,0.8230088495575222,0.8186619718309859,0.8274021352313167
52,0.005877043889916461,0.827768014059754,0.8177083333333334,0.8380782918149466
53,0.0037346300871475883,0.8241469816272966,0.810671256454389,0.8380782918149466
54,0.005313285019086755,0.8191126279863481,0.7868852459016393,0.8540925266903915
55,0.005430954953898554,0.8163992869875223,0.8178571428571428,0.8149466192170819
56,0.0032164998676465907,0.8183453237410072,0.8272727272727273,0.8096085409252669
57,0.0031716460766999617,0.8216783216783216,0.8075601374570447,0.8362989323843416
58,0.003964408584263014,0.8125560538116592,0.8191681735985533,0.806049822064057
59,0.004154308982517408,0.8142222222222223,0.8134991119005328,0.8149466192170819
60,0.0039968672006026554,0.8207792207792208,0.7993254637436762,0.8434163701067615
61,0.006605467070703921,0.8144239226033422,0.8052173913043478,0.8238434163701067
62,0.0031748439954674764,0.8172231985940246,0.8072916666666666,0.8274021352313167
63,0.0033062851947286854,0.820647419072616,0.8072289156626506,0.8345195729537367
64,0.002771825894065525,0.8247787610619469,0.8204225352112676,0.8291814946619217
65,0.003291759801947552,0.8152753108348134,0.8138297872340425,0.8167259786476868
66,0.003314378468886666,0.8137082601054482,0.8038194444444444,0.8238434163701067
67,0.004114925861358643,0.8164335664335663,0.802405498281787,0.8309608540925267
